Name,Address,Compiler Version,Current Balance,Total Deposited Eth,Total Withdrawn Eth,# Transactions
DAPTOKEN,0x780ec47d3696Fe6fc8Cd273D2420721bCEf936c5,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,83
CRS,0xb0e691f4912c6c409710e1fd5d979aba466afe6d,v0.4.24+commit.e67f0147,0.0,0.0,0.0,2
wNXM,0x0d438f3b5175bebc262bf23753c1e53d03432bde,v0.5.17+commit.d19bba13,0.0,0.0,0.0,10000
MACYSToken,0x7e6eb2f3ecec5af2bea6558e08f6dfff7a636f56,v0.5.17+commit.d19bba13,0.0,0.0,0.0,52
DCLP,0xf7ff3915776e0dfdbe52f147fe418fd628cf3923,v0.5.1+commit.c8a2cb62,0.0,0.0,0.0,5
FSK,0xfc1078a7bb4521881663df4148434acd991af14c,v0.5.11+commit.c082d0b4,0.0,0.0,0.0,3
DAPTOKEN,0xccE9b667A7156fc4D35614EE132AF0A07aCAf147,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,7
FILQH,0xfefbb8ba6604bc610de48eb2d9a8e43491fedb96,v0.4.24+commit.e67f0147,0.0,0.0,0.0,1
STARGRAMToken,0x0727e6688c3cdc4177beb65fa6c6670830d7e4d7,v0.5.17+commit.d19bba13,0.0,0.0,0.0,354
GNC,0xa456561be0587164b331444a0cc75a75f82359e2,v0.5.17+commit.d19bba13,0.0,0.0,0.0,8
Adrenaline,0x35fbc59b87229d3beddbfb1d3c1d7a97ee0c4fff,v0.5.11+commit.c082d0b4,0.0,0.0,0.0,595
SVN,0xa23c22c4bbf98cf3f2976bda54ab67422e7a84d6,v0.5.11+commit.c082d0b4,0.0,0.0,0.0,3
BCEToken,0x7bae997806015b3e814124d14bb5bed6e725c0a9,v0.4.24+commit.e67f0147,0.0,0.0,0.0,4
HY,0x9b53e429b0badd98ef7f01f03702986c516a5715,v0.4.24+commit.e67f0147,0.0,0.0,0.0,4619
TokenERC20,0x50845ca92828c65c13d4ffe128cbd4beecf81bfc,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,2
ENTONE,0xec1a718d1a6f8f8d94ecec6fe91465697bb2b88c,v0.4.24+commit.e67f0147,0.0,0.0,0.0,340
CRYPTOCASINO99BETS,0xf01d9c9da5a134db51f90ce9eca80f8a9a279a72,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,2
SkyToken,0x0d732E6b3d0D32887f3d65fFA0aC50444A501306,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,5
BinaryOption,0x96717e952f04dcc863715df762eee3c75d0462a6,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,0
SUUSOFTToken,0xed3f366cdeda549128b69c59cf943ed52c9f1360,v0.5.17+commit.d19bba13,0.0,0.0,0.0,33
XBullionToken,0x670f9D9a26D3D42030794ff035d35a67AA092ead,v0.5.17+commit.d19bba13,0.0,0.0,0.0,52
blackursa,0xa67f4b691a947d9b2da159fb7725123c65da6ec8,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1
BeniSyahroni,0xcfAD57a67689809CdA997f655802a119838c9ceC,v0.4.24+commit.e67f0147,0.0,0.0,0.0,186
Ohmaco,0x5b296d2eefdcd931570634ab66532a4b732be4a3,v0.5.8+commit.23d335f2,0.0,0.0,0.0,1
CHN999,0x828a729d2f3978b8b1966f350fefb16422b76d98,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,28
Athena,0x6645f377a6f79d9e2b96ae5a8b8c216c4973b6e0,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,1
FUTURE,0xD5b32a25Bb674a3fdD5FAa0549276E6d192982cF,v0.5.17+commit.d19bba13,0.0,0.0,0.0,4
DMMM,0xBBEFEDeE533D9Ea3b3d004BB992D0A1928B75cC8,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,9
ZORA,0x88C9A54DCb55EBEa4026efBD69695b15516018a8,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,4
ERC20Basic,0x86da61ac87dd776eb6c1d8ea048a2e1e1a2cd2ca,v0.5.17+commit.d19bba13,0.0,0.0,0.0,6
HelixNebula,0xd9467327499e51609dc0493f0e5d6cbcc7d3fe01,v0.5.17+commit.d19bba13,0.0,16.01,16.01,19
FILF,0x63d0b16a7ba54ea173c1d2eae9b701c146d86caf,v0.4.24+commit.e67f0147,0.0,0.0,0.0,1
HFIL,0x8e7f348c5dfabe9043eaf2e411aa3ec704c4fbe6,v0.4.24+commit.e67f0147,0.0,0.0,0.0,3
SikobaToken,0x6b40089e6cba08696d9ae48f38e2b06faff81765,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,110
MainToken,0xE6b2b11F4fcede2CF46d53C8eBc318331A06047C,v0.4.24+commit.e67f0147,0.0,0.0,0.0,33
ELE,0x0144F889f8ED5Ec7962E2936683D3784b550C71A,v0.5.17+commit.d19bba13,0.0,0.0,0.0,3
AVF,0xc41ffc0d25daeb0273714300e669ee67539bd295,v0.5.17+commit.d19bba13,0.0,0.0,0.0,431
BLY,0xf8aD7dFe656188A23e89da09506Adf7ad9290D5d,v0.4.24+commit.e67f0147,0.0,0.0,0.0,1820
rising,0xf4383b0aeb7f6c3ad411dc5f3d83594592646b11,v0.4.24+commit.e67f0147,0.0,0.0,0.0,22
IDOLITY,0xec206fbf329ce99729e988638faaace3f0964641,v0.5.2+commit.1df8f40c,0.0,0.0,0.0,3
NHT,0x14F0a12A43c36C49D4b403dD6e1A9B8222BE456C,v0.4.24+commit.e67f0147,0.0,0.0,0.0,135
NHT,0x9ff5f9b15b6F7372EF226C2A703d6551b6BEB347,v0.4.24+commit.e67f0147,0.0,0.0,0.0,32
CyberCoin,0x4ba012f6e411a1be55b98e9e62c3a4ceb16ec88b,v0.5.13+commit.5b0b510c,0.0,0.0,0.0,4239
TokenERC20,0xb88f7052721f375725ee985ee78792e22e38dd69,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,726
TANTAN,0x2121a1b68e9c2cc8ff4bfd8bcd0f891ece331c51,v0.5.11+commit.c082d0b4,0.0,3.316016952,3.316016952,544
TokenERC20,0xe535f50c8006d2080ed68d5208206f33a8b28e21,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,2
BidenCoin,0xcbbaec0189167af078f256c53d5a6f35ac194953,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,38
FreeToken,0xdb691e044c9c6f65c8518cb1e798e93c3e29e75a,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,5
ALFA,0xfacd9086c6647c589e6c39dddfecf9cea40d92aa,v0.5.13+commit.5b0b510c,228.62409648761783,500.15602385165914,271.53192736404105,1193
MainToken,0x372986fb6d0cb7551c81ea7b57824b93ebcc9319,v0.4.24+commit.e67f0147,0.0,0.0,0.0,1
GITN,0x5df8fa0e8212a26fd4d5266488b294bcf62f724a,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,14
Typhon,0x15327de692b0d0036d81dfef52aa446b9e85b7c2,v0.4.26+commit.4563c3fc,0.0,0.04,0.04,8
TokenERC20,0x4e4e9bde91dfa6c5a6f98a8656aa7796b5cc34b5,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,5
Matrix,0x1e511e12e8d0135dfc3fc9afaba0e33696c8683d,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,98
ULTRA,0x8d4193fb3871c43c442ea17c6d9bb33d0644e81d,v0.5.17+commit.d19bba13,0.0,0.0,0.0,80
Szechenyi,0x09a72eaa8a67e804df4a8a5c72625f93c3c0dc45,v0.5.17+commit.d19bba13,0.0,0.0,0.0,3
LSD,0x701ea7049d91b848512b3417470c7359b6cab343,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,3
Fleek,0x612172d91d5935d1cec07249ed92109816815986,v0.5.17+commit.d19bba13,0.0,0.0,0.0,17
ProxyERC20,0x2a94a7d0dfd2e0c4fa359e88bc67d2782386e108,v0.5.17+commit.d19bba13,0.0,0.0,0.0,4
ProxyERC20,0x0b7f3582bdA7275B10E2c39f494b1De78Bc002e6,v0.5.17+commit.d19bba13,0.0,0.0,0.0,2
Edan,0x5F224B256C037FB41379008d78Fb196760C9011c,v0.5.2+commit.1df8f40c,0.0,0.0,0.0,8
Dai,0xef0bc97a1958afffe75bc920e1eb823c46a39d69,v0.5.12+commit.7709ece9,0.0,0.0,0.0,3
BDWX,0x1685c94af73f78c1f9843d65d1f1381c101617a1,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,787
DFCb,0xe47957000baabf26f8dcd7978579ea9a88c4112e,v0.4.24+commit.e67f0147,0.0,0.0,0.0,3
DFC,0xc84fc807f11f2be0ea7af52611ad27459d19a0bc,v0.4.24+commit.e67f0147,0.0,0.0,0.0,3
VTToken,0x34a77888a86Ef66De279f95278Ac8B8E4e790cAb,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,3
Dvision,0x10633216e7e8281e33c86f02bf8e565a635d9770,v0.5.9+commit.e560f70d,0.0,0.0,0.0,7
DyDAI,0x75c1daa2520ea7066731d0f0ca71e792aeac3847,v0.5.12+commit.7709ece9,0.0,0.0,0.0,6
CTC,0xacf2966d627b65a3ab53fa0dc90121562260de29,v0.5.11+commit.c082d0b4,0.0,0.0,0.0,4
CVS,0x4321a7ccea7d05e4d9bb4ff65716a107e0b5e00b,v0.5.11+commit.c082d0b4,0.0,0.0,0.0,49
ycUSDC,0x0597eaf957d896a5751aa35324bf24e1d9bc0f2c,v0.5.17+commit.d19bba13,0.0,0.0,0.0,6
XAVIATOKEN,0x91ee7472540cef675ebc11e3fac69de24c38495e,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,2
HatToken,0x1f1dadfa39759436df35be8752a2467e20609343,v0.5.9+commit.e560f70d,0.0,0.0,0.0,67
SOE,0xeFc6c40D3B1722B774f896eF664d212c59C0BfA7,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,1
KNZV,0x8ce5256f14a432579f7ee608a61761e1c4af7d93,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,30
ycUSDT,0x631d66f79191c86d7b7a7c0e2afae3ae943931a4,v0.5.17+commit.d19bba13,0.0,0.0,0.0,10
ycUSDT,0xd17cbb340650439edcda18ad8b6e0ab1595f5cf5,v0.5.17+commit.d19bba13,0.0,0.0,0.0,5
TokenContract,0x32fb2b0f1453c91a4c01e504b1e6339f9d7914ba,v0.5.1+commit.c8a2cb62,0.0,0.0,0.0,4
EllafyToken,0xfd73889c1bfef0bccebf72451aa90e2957ea5009,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,187
DSToken,0x4Dfd148B532e934a2a26eA65689cf6268753e130,v0.5.12+commit.7709ece9,0.0,0.0,0.0,173
QUBIT,0x9d96c1e44bad73f980f43f5db6cbedcaf434d6be,v0.4.24+commit.e67f0147,0.0,0.0,0.0,21
TokenRun,0x79dd747cb3d8f9c45805813d4b52e398b258c7d0,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,2
SafeLife,0x98439bb859c63cf1b0b24610d4e83ca2c0e8981f,v0.5.7+commit.6da8b019,0.0,0.0,0.0,313
TokenERC20,0xfbed3d2f8fcb2b40255b45f13bfe87e8796db282,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,46
CouldToken,0xbb8F9A9eB6E6A8484E64448eb30fd12773Cf3274,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,28
TokenERC20,0x5e3038e48fa3ba4113b2cbe0417f90dc8de1a9d0,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,20
SUPERETHEREUM,0xb7f9cbc37f4221c6cb0d08405278d73429238a96,v0.5.17+commit.d19bba13,0.0,0.0,0.0,1
HappyBirthDay,0x6c4c2cde0a4Fb9c045E4ec04e3277d359a820ca6,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,998
E2P,0xa0b84460a1e78339692c7463009c35f0b9a6ae4c,v0.5.8+commit.23d335f2,0.0,0.0,0.0,1
Dai,0xeD351575b9869AADA94435e0066ba38E08800b60,v0.5.12+commit.7709ece9,0.0,0.0,0.0,76
BPT,0x6b5eC3590bda2297bc14a14b623Ac36C2EFa261f,v0.5.12+commit.7709ece9,0.0,0.0,0.0,1
Roam,0xe9f44784396005c053dcb8ebca74e65192a9c3ea,v0.5.17+commit.d19bba13,0.0,0.0,0.0,7
Muhl,0x976370c41b5c262e4ba5f3a2cb6f0f6c40fefd5a,v0.5.8+commit.23d335f2,0.0,0.0,0.0,4
OYO,0xc508d825495cb6b59d37aba05358c8d5841b8106,v0.4.24+commit.e67f0147,0.0,0.0,0.0,1
TokenERC20,0xe92c103e8c056d1d5dbd19c5c112bf5d2e7463a8,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,32
Token,0x9cc6754d16b98a32ec9137df6453ba84597b9965,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,20
ERC20,0xc64e6a91ceeb6095614f9bbeca8d6dad343e0008,v0.5.1+commit.c8a2cb62,0.0,0.0,0.0,65
NetCents,0x56fe39660a7bfccbdab0172b7b87be202c539572,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1
HumanStandardToken,0xa6b748b5b782016622ff977c12d102139c7514a7,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,4787
TokenERC20,0x738e20a5442f40056e7085e386e2ff9284d8d402,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,29
PostCoronaProject,0xa607c31273b65d9397539ca5e082bd68f7a2e828,v0.5.8+commit.23d335f2,0.0,0.0,0.0,2
SVET,0x8809eb84b4c334E5Af581bC36CA378BeE9D62a37,v0.5.17+commit.d19bba13,0.0,0.0,0.0,6
InternationalMonetaryDigital,0x128cebf594864f1f0f396cce577457895c6b0856,v0.5.11+commit.c082d0b4,0.0,0.0,0.0,15
promotion,0x94533a2f783fcc5a84e92404e5b9442c80115552,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,4
Grist,0x47950243599abc758a01c04b4f13c8ffd0fc7266,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,1
_0xCatetherToken,0x73f588a77d74a3973496e23dcef7ff1bcc989de2,v0.4.24+commit.e67f0147,0.0,0.0,0.0,3
IdleTokenV3SUSD,0xe79e177d2a5c7085027d7c64c8f271c81430fc9b,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,62
MarineEcologyToken,0x66111f6b21176fa31c586320a89e2c3cfe3f1872,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,56
ChaChaToken,0x03ac6ea89607d372675187cff3acf392f329d76f,v0.5.17+commit.d19bba13,0.0,0.0,0.0,8
DYNACHAIN,0xFB33cCd558c295FdcC15F34ca08C2c4c81559d6f,v0.5.17+commit.d19bba13,0.0,0.0,0.0,1
TOKEN99114321,0x704a8c02ece1fe1f5cbfb6ee5838c78d49e34876,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,2
ERC20Token,0x0684045ed6282eaff4f75061bb82c74210840327,v0.4.24+commit.e67f0147,0.0,0.0,0.0,10
Reits,0x5c77cd6160f1be4df0ede538a022cec96032b11c,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,667
MintAndBurnToken,0x6b01c3170ae1efebee1a3159172cb3f7a5ecf9e5,v0.4.24+commit.e67f0147,0.0,0.0,0.0,1335
Usdbit,0xb0aa9dacdc65bb73e7afbd1b49f4c4f0169ca891,v0.4.24+commit.e67f0147,0.0,0.0,0.0,1
StandardToken,0xab8a38e7d0003275093f391da84e418c1da43a97,v0.4.24+commit.e67f0147,0.0,0.0,0.0,15
BitcoinYield,0x7a4b766c1b0b16a6bc77a4aa3e4dfd2ef0a955f0,v0.4.24+commit.e67f0147,0.0,6.8151072,6.8151072,730
StakingRewards,0x13c1542a468319688b89e323fe9a3be3a90ebb27,v0.5.17+commit.d19bba13,0.0,0.0,0.0,10000
ShareAt,0x280Bfe8a9E6654aAA2D1897c4a3A0FcE1e85F141,v0.5.1+commit.c8a2cb62,0.0,0.0,0.0,8
MainToken,0xc4A59854A63588a049f4E326af927400C6140746,v0.4.24+commit.e67f0147,0.0,0.0,0.0,127
ERC20,0xdF3A0a958F5a599Aa8f3071AA6488C22416EFB89,v0.4.24+commit.e67f0147,0.0,0.0,0.0,1816
HMJF,0xb4e70c33f989aff6e0162cb3fa2f6da34da5caae,v0.4.24+commit.e67f0147,0.0,0.0,0.0,3
WhalesHeavenToken,0xb4e82186bca71b6c9a3ed2eb34300b5fb0f876ab,v0.5.17+commit.d19bba13,0.0,0.0,0.0,41
Octave,0x348393cf7c149f05faf352501cb35b32f92cfc1e,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,5
BitcoinDissolution,0xc65ce105d35d35ddb6d6d936f9b5c6a395aac47b,v0.5.17+commit.d19bba13,0.0,0.0,0.0,35
SlashToken,0x6fe16816d3d05e702af450f6adb094e4346715ac,v0.5.4+commit.9549d8ff,0.0,0.0,0.0,2
Bond11,0xc02d39a7486d605de5f4cc5c618b0ea63384056d,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,4
KSLToken,0xf77379894760dd630ed8fb0a504d6f6164074eae,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,564
TORGNT,0x1A9D70BC996e3a6d6f59369c347F6F0e6C178581,v0.4.24+commit.e67f0147,0.0,0.0,0.0,14
TRVx,0x4305f11cca32684858e123d9385d725209888a85,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1
TokenMintERC20Token,0x36a22096cfb062c23dd35dc5512244dba4139a44,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,12
CREDX,0xdccedede318371db497d359268e7be4205ece43c,v0.4.24+commit.e67f0147,0.0,0.0,0.0,7
Sharkoin,0xde899f9b9982871db4107ec49e8e38c83aa0c7d3,v0.5.17+commit.d19bba13,0.0,0.0,0.0,45
BraceToken,0xC048916A2129C56D43F54539a47D64baa5dE5EF7,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,82
Dvision,0x5e5f7c7578c65fcf2f07075966a21b833ab7bbe9,v0.5.9+commit.e560f70d,0.0,0.0,0.0,2
BraceToken,0xb6f14E46Eb6cdf1840a92ACB183d2EBec35CbFb4,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,203
RedAnbu,0x47ac1f5127f6629bbe8bf88ee402bf027f8a7624,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,58
KECToken,0x7825adf319ed717f8402b439c41c7f7e4f061d14,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,3336
Queso,0x4cca21e62645b6060186f61350060405d40ce86b,v0.4.24+commit.e67f0147,0.0,0.0,0.0,10
MidasTrendCoin,0x928e6e05225a29c2c02eeeef1ccc1d78f0ad1c81,v0.5.17+commit.d19bba13,0.0,0.0,0.0,1
DAOToken,0x859401b46e0f8b1cdf5432af4b1426a8a5e5e0c8,v0.5.11+commit.c082d0b4,0.0,0.0,0.0,1
POLA,0xc691bc298a304d591ad9b352c7a8d216de9f2ced,v0.5.17+commit.d19bba13,0.0,0.0,0.0,13
ODMToken,0xb35362b1375621426e79487651c484db7c256a4d,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,1
ZaoWouKiCoin,0x0599e0f94818b0e7a2a0a71d64fe822526e11a3d,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,5
TokenERC20,0xd08Bd5110B58396d435665de74A43a06B0136B10,v0.5.17+commit.d19bba13,0.0,0.0,0.0,4521
TokenMintERC20Token,0x487C3DBBEE2f67Dc8C6eB06Cee6f0Cc2501c58C7,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,12
MToken,0x400b2fc2d4bcB29ff3286ACDe47c6dF727bFB936,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1
POEAToken,0xa103f0fd3cfdf7dd6c4f98f615796f007112af3c,v0.5.17+commit.d19bba13,0.0,0.0,0.0,60
LexToken,0xbb2658292400ba50581fc0a84079060822850088,v0.5.17+commit.d19bba13,0.0,0.0,0.0,0
LandBoxToken,0xC8001e5FE8188a7DBD8Af5d91F172dc11CeD22b5,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,32
Token,0x9bfb088c9f311415e3f9b507da73081c52a49d8c,v0.5.15+commit.6a57276f,0.0,0.0,0.0,205
Phoenix,0x5175101d17fad6921020921f0916323b953722bf,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,7
IdleTokenV3,0x78751b12da02728f467a44eac40f5cbc16bd7934,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,467
BlockExoticaToken,0xcFe184ad5f1c37cEF7302Ddc87251Ce6D6d4ffc9,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,4
TokenMintERC20Token,0x8175b3552c25b1b0c04e64b4358ce886ab3e9f0c,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,8
IdleTokenV3SUSD,0xb39ca0261a1b2986a6a9fe38d344b56374963de5,v0.5.16+commit.9c3226ce,0.0,0.0,0.0,11
Queso,0x52638106ee69532bd091cafbc55203be74f10200,v0.4.24+commit.e67f0147,0.0,0.0,0.0,13
TokenMintERC20Token,0xb05b91801abc0f6a20850ba1cc47fad25266784c,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,8
Token,0x40eed904c4e637277f82be7f0d20b2424005481e,v0.4.24+commit.e67f0147,0.0,0.0,0.0,2
MetachainCapital,0x4a176Cc77ca830CB0E2E9f0E880Be048Aa226100,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,13
StandardToken,0x467223c2ddb9c08cc4c8fdb83d9a89837aeba70b,v0.5.17+commit.d19bba13,0.0,0.0,0.0,2
MILE,0x9fdef8f43ed0f1ff9d768735c1d73f188eed46c2,v0.4.25+commit.59dbf8f1,0.0,0.0,0.0,2
BCCToken,0xad0cd12638aeb1f7f620f61ab8b6d793df706074,v0.4.24+commit.e67f0147,0.0,0.0,0.0,6
YOGEEToken,0x3782c9d6211e6f9a10b6840b0ed0028a7bee4360,v0.5.17+commit.d19bba13,0.0,0.0,0.0,1
BVTCoin,0xeb72cf05731645680c35c9d86664ce0707498ec2,v0.4.24+commit.e67f0147,0.0,0.0,0.0,6
TokenMintERC20Token,0xc532e93d1fe95d573d4a0a6d451183b828ab2176,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,15
SamoToken,0x4c82179078846890fb6e85b765d75e1a095688f0,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,2
UniLitecoin,0x3d0fe799287d2e5379f034a3047ab71cab86d008,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,185
BDCoin,0x37c888dabf0c1bebbe917e890b054ae7739fc8c4,v0.5.17+commit.d19bba13,0.0,0.0,0.0,1466
DeflatContract,0x976f84628ff09058379792c76d6fa804334c5335,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,17
NQS,0xDb35224849b75d38211049d7a268965a12D8c7BB,v0.5.7+commit.6da8b019,0.0,0.0,0.0,2
TokenMintERC20Token,0xe74dbb4f39a728e6bc251b0cefc47416c679d110,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,19
MainToken,0xba9422294a99E627C5c86ffDd8d4A9039f991D18,v0.4.24+commit.e67f0147,0.0,0.0,0.0,3
XMDDexChain,0xa8b0279acc96efebd09955ad8240b2d30b53055e,v0.4.24+commit.e67f0147,0.0,0.0,0.0,10000
MainToken,0x21fc063a8dF3882B2c277c6F98e7574aC5330f7f,v0.4.24+commit.e67f0147,0.0,0.0,0.0,4
GoalTimeToken,0xab5d44cb18b863592ab444ce2da1f054bb6b0d4e,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,15
Blakecoin,0x702839ce56fdb7a82cb17e6e4a1f354db3e4060f,v0.4.24+commit.e67f0147,0.0,0.0,0.0,13
RVXToken,0x675cbd4a781341cd916c5eb160282944ad867cd2,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1
FTF,0x551c474c0839da780af57fe76ce5e164ad0db3f8,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,173
RVXToken,0xced5b80031dd677d4b34e8733cbca2d4f2012d49,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1
Santa,0x167915E976B422E5B83DBAdcfb9dbb302fc25F55,v0.4.24+commit.e67f0147,0.0,0.0,0.0,2
SolomonToken,0x478B95c1a32a8b8123Baf59436F403FcC994DcE2,v0.4.24+commit.e67f0147,0.0,0.0,0.0,3
TrixbitToken,0x1c695bf630018b5028871ac68bc80a71941b763b,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,4
CryptodidacteToken,0x1ee30e83436c6aa12d1ac74c9196ce3d529db030,v0.5.17+commit.d19bba13,0.0,0.0,0.0,2
LedToken,0xC9dbf226B80781615cFEC5E2c215DBD15Bfb8885,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,3
LexSecurityToken,0xf4e5af78e223abe72f8dde7b1fd4f886e4ad9839,v0.5.17+commit.d19bba13,0.0,0.0,0.0,0
Clavion,0x2819d31f2abd0e39f2d7c271725220c72d50e75d,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,22
XION,0xe5748911482a173bbb8cc5bf333cd9fbd4e68067,v0.4.24+commit.e67f0147,0.0,0.0,0.0,52
EIP20,0xc0134b5b924c2fca106efb33c45446c466fbe03e,v0.5.17+commit.d19bba13,0.0,0.0,0.0,10000
MainToken,0x56b4F8C39E07D4d5D91692acf9d0F6d4d3493763,v0.4.24+commit.e67f0147,0.0,0.0,0.0,3
ApollonCoin,0x3589ccED7c84060C428dfBd4BDb9903a3E418e73,v0.4.24+commit.e67f0147,0.0,0.0,0.0,48
DEVILSDOUBLE,0xeeb0ff1db9217a97c87ca9e2770ea0af2684975d,v0.4.24+commit.e67f0147,0.0,0.0,0.0,573
AENSToken,0xd38de88687172bde440755b5237987e4a87c23a7,v0.5.17+commit.d19bba13,0.0,0.0,0.0,9135
FlashXCoin,0x0c2e3bbc4646c872a3F5A745D2902aFFda82C58a,v0.4.26+commit.4563c3fc,0.01,0.01,0.0,185
CoinJanitor,0x3d10d0907acd2fbbdc1abba4cd714b3a40196011,v0.4.24+commit.e67f0147,0.0,0.0,0.0,33
UniBitcoin,0x8c2c8b49a74d3d9d513df995bd0131e543c5ea63,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,344
Bitszcoin,0x49475c18843145d635ea302d22585917c01a2153,v0.4.24+commit.e67f0147,0.0,0.0,0.0,7
HyperOrchidProtocol,0x1999ac2b141e6d5c4e27579b30f842078bc620b3,v0.4.24+commit.e67f0147,0.0,0.0,0.0,43
Bitszcoin,0xa098b16d2cb314c382e8db1283e094df79aca305,v0.4.24+commit.e67f0147,0.0,0.0,0.0,2
NewNaveToken,0xd485dabf5a4b8296a8d4601c8aa5ef14f550dce5,v0.4.24+commit.e67f0147,0.0,0.0,0.0,4
NaveToken,0x84811286872f0e9f0183c09d9b12ef10e4d8bd55,v0.4.24+commit.e67f0147,0.0,0.0,0.0,1
BitchCoin,0x2fc7e08d5303d1959c0eedbf5e82b83ffa5357e6,v0.4.24+commit.e67f0147,0.0,0.0,0.0,1
ERC20,0x0db48625082ac890fc1da425dab91d31754a9da4,v0.5.1+commit.c8a2cb62,0.0,0.0,0.0,2
PNT,0x050954DaA56e930c4f54b9C51F3A482B88E859aC,v0.5.0+commit.1d4f565a,0.0,0.0,0.0,6
KapDragon,0x846741e80f5c19630c8052d2e688f082601d6711,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1
FLAMA,0x2afd9ce07d4186e8f3671d52200850760a8e1f70,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,1145
SCTG,0x93a0b8b9d428c49068dab06567039207467a7094,v0.4.26+commit.4563c3fc,0.0,0.0,0.0,637
CRYPTOCASINO99BETS,0x8bfcab752e922cf97077fe74a124f24c158e86d4,v0.4.26+commit.4563c3fc,0.0,0.005,0.005,3
CMP,0x24ddfe7c64a021135eb79b1d36833e3296f01562,v0.5.11+commit.c082d0b4,0.0,0.0,0.0,3
